NumeroDocumento;DataDocumento;Oggetto;LinkDocumento;Dipartimento;DirezioneGenerale;Unita'OrganizzativaDirigenziale
682;25/10/2018;POR CAMPANIA FESR 2014/2020 ASSE I OS 1.1 - OT1. BILANCIO 2018/2020. VARIAZIONE COMPENSATIVA AI SENSI DELL'ART. 11, COMMA 4 , LETT. B DEL REGOLAMENTO DI CONTABILITA' REGIONALE N. 5 DEL 7/6/2018.;http://trasparenza.regione.campania.it/PD20180023453_006934610.pdf;50;10;5
682;25/10/2018;POR CAMPANIA FESR 2014/2020 ASSE I OS 1.1 - OT1. BILANCIO 2018/2020. VARIAZIONE COMPENSATIVA AI SENSI DELL'ART. 11, COMMA 4 , LETT. B DEL REGOLAMENTO DI CONTABILITA' REGIONALE N. 5 DEL 7/6/2018.;http://trasparenza.regione.campania.it/TRASP_DG20180000682ver07.pdf;50;10;5
683;25/10/2018;POR Campania FESR 2014-2020 Asse 1 - OT 1 - OS 1.1 - Intervento ""Progetti di Trasferimento Tecnologico e di Prima Industrializzazione per le imprese innovative e ad alto potenziale"" - Dotazione finanziaria ai sensi dell'art. 11, comma 4, lett. a) del Regolamento Regionale 7 giugno 2018, n.5.;http://trasparenza.regione.campania.it/PD20180023464_006934630.pdf;50;10;5
683;25/10/2018;POR Campania FESR 2014-2020 Asse 1 - OT 1 - OS 1.1 - Intervento ""Progetti di Trasferimento Tecnologico e di Prima Industrializzazione per le imprese innovative e ad alto potenziale"" - Dotazione finanziaria ai sensi dell'art. 11, comma 4, lett. a) del Regolamento Regionale 7 giugno 2018, n.5.;http://trasparenza.regione.campania.it/TRASP_DG20180000683ver07.pdf;50;10;5
684;25/10/2018;Iscrizione sul Capitolo di Entrata E02726 e sul capitolo di Spesa U01551 - ai sensi dell'art. 11, comma 4, lett. a), del Regolamento regionale n. 5 del 7 giugno 2018.;http://trasparenza.regione.campania.it/PD20180021117_006930711.pdf;50;6;8
684;25/10/2018;Iscrizione sul Capitolo di Entrata E02726 e sul capitolo di Spesa U01551 - ai sensi dell'art. 11, comma 4, lett. a), del Regolamento regionale n. 5 del 7 giugno 2018.;http://trasparenza.regione.campania.it/TRASP_DG20180000684ver03.pdf;50;6;8
690;31/10/2018;POR Campania FESR 2014/2020 - Risanamento Ambientale dei Corpi Idrici Superficiali delle Aree Interne. Ex Lotto Provincia di Caserta.;http://trasparenza.regione.campania.it/PD20180024358_006942418.pdf;50;17;3
690;31/10/2018;POR Campania FESR 2014/2020 - Risanamento Ambientale dei Corpi Idrici Superficiali delle Aree Interne. Ex Lotto Provincia di Caserta.;http://trasparenza.regione.campania.it/PD20180024358_006942419.pdf;50;17;3
690;31/10/2018;POR Campania FESR 2014/2020 - Risanamento Ambientale dei Corpi Idrici Superficiali delle Aree Interne. Ex Lotto Provincia di Caserta.;http://trasparenza.regione.campania.it/TRASP_DG20180000690ver03.pdf;50;17;3
692;31/10/2018;Fondo per la crescita sostenibile a favore di progetti di ricerca e sviluppo. Adesione all'Accordo per l'Innovazione tra il Ministero dello Sviluppo Economico, la Regione Campania, ai sensi del Decreto Ministeriale 24 maggio 2017, finalizzato a sostenere il programma di investimenti in ricerca e sviluppo delle societa' Costruzioni Aeronautiche Tecnam Spa.;http://trasparenza.regione.campania.it/PD20180024292_006942444.pdf;50;2;4
692;31/10/2018;Fondo per la crescita sostenibile a favore di progetti di ricerca e sviluppo. Adesione all'Accordo per l'Innovazione tra il Ministero dello Sviluppo Economico, la Regione Campania, ai sensi del Decreto Ministeriale 24 maggio 2017, finalizzato a sostenere il programma di investimenti in ricerca e sviluppo delle societa' Costruzioni Aeronautiche Tecnam Spa.;http://trasparenza.regione.campania.it/PD20180024292_006942445.pdf;50;2;4
692;31/10/2018;Fondo per la crescita sostenibile a favore di progetti di ricerca e sviluppo. Adesione all'Accordo per l'Innovazione tra il Ministero dello Sviluppo Economico, la Regione Campania, ai sensi del Decreto Ministeriale 24 maggio 2017, finalizzato a sostenere il programma di investimenti in ricerca e sviluppo delle societa' Costruzioni Aeronautiche Tecnam Spa.;http://trasparenza.regione.campania.it/TRASP_DG20180000692ver03.pdf;50;2;4
696;31/10/2018;DGR 477/2018. Ulteriori determinazioni. Istituzione capitolo di spesa ed iscrizione somma ai sensi dell'art. 11, comma 4, lettera a), del Regolamento regionale n. 5 del 7/6/2018.;http://trasparenza.regione.campania.it/PD20180024316_006942434.pdf;50;2;1
696;31/10/2018;DGR 477/2018. Ulteriori determinazioni. Istituzione capitolo di spesa ed iscrizione somma ai sensi dell'art. 11, comma 4, lettera a), del Regolamento regionale n. 5 del 7/6/2018.;http://trasparenza.regione.campania.it/PD20180024316_006942435.pdf;50;2;1
696;31/10/2018;DGR 477/2018. Ulteriori determinazioni. Istituzione capitolo di spesa ed iscrizione somma ai sensi dell'art. 11, comma 4, lettera a), del Regolamento regionale n. 5 del 7/6/2018.;http://trasparenza.regione.campania.it/TRASP_DG20180000696ver03.pdf;50;2;1
697;31/10/2018;Istituzione capitolo di spesa U01595 e prelievo dal fondo spese impreviste del bilancio gestionale 2018/2020.;http://trasparenza.regione.campania.it/PD20180023529_006942408.pdf;50;6;0
697;31/10/2018;Istituzione capitolo di spesa U01595 e prelievo dal fondo spese impreviste del bilancio gestionale 2018/2020.;http://trasparenza.regione.campania.it/PD20180023529_006942409.pdf;50;6;0
697;31/10/2018;Istituzione capitolo di spesa U01595 e prelievo dal fondo spese impreviste del bilancio gestionale 2018/2020.;http://trasparenza.regione.campania.it/TRASP_DG20180000697ver03.pdf;50;6;0
698;31/10/2018;POC 2014/2020 - DGR N. 244/2016 - ISCRIZIONE DI RISORSE VINCOLATE NEL BILANCIO REGIONALE AI SENSI ART. 11 COMMA 4 LETTERA A) REGOLAMENTO REGIONALE N. 5 DEL 7/06/2018.;http://casadivetro.regione.campania.it/CASA_DG20180000698ver03.pdf;60;6;1
698;31/10/2018;POC 2014/2020 - DGR N. 244/2016 - ISCRIZIONE DI RISORSE VINCOLATE NEL BILANCIO REGIONALE AI SENSI ART. 11 COMMA 4 LETTERA A) REGOLAMENTO REGIONALE N. 5 DEL 7/06/2018.;http://casadivetro.regione.campania.it/PD20180022521_006941872.pdf;60;6;1
700;31/10/2018;POR FESR 2014-2020: iscrizione risorse in bilancio per le attivita' dell'Asse 6 - Obiettivo Specifico 6.7 - Azione 6.7.1.;http://trasparenza.regione.campania.it/PD20180023921_006941894.pdf;50;12;91
700;31/10/2018;POR FESR 2014-2020: iscrizione risorse in bilancio per le attivita' dell'Asse 6 - Obiettivo Specifico 6.7 - Azione 6.7.1.;http://trasparenza.regione.campania.it/TRASP_DG20180000700ver03.pdf;50;12;91
701;31/10/2018;Intesa Istituzionale di Programma della Campania. FSC 2000-2006. Iscrizione, ai sensi dell'art. 11, comma 4, lett. a) del Regolamento di Contabilita' regionale n. 5 del 07.06.2018, nel bilancio previsione per il triennio 2018/2020, nel Documento Tecnico di Accompagnamento al Bilancio di Previsione Finanziario per il triennio 2018-2020 e nel Bilancio Gestionale 2018-2020 della Regione Campania.;http://trasparenza.regione.campania.it/PD20180024087_006941928.pdf;50;1;2
701;31/10/2018;Intesa Istituzionale di Programma della Campania. FSC 2000-2006. Iscrizione, ai sensi dell'art. 11, comma 4, lett. a) del Regolamento di Contabilita' regionale n. 5 del 07.06.2018, nel bilancio previsione per il triennio 2018/2020, nel Documento Tecnico di Accompagnamento al Bilancio di Previsione Finanziario per il triennio 2018-2020 e nel Bilancio Gestionale 2018-2020 della Regione Campania.;http://trasparenza.regione.campania.it/PD20180024087_006941929.pdf;50;1;2
701;31/10/2018;Intesa Istituzionale di Programma della Campania. FSC 2000-2006. Iscrizione, ai sensi dell'art. 11, comma 4, lett. a) del Regolamento di Contabilita' regionale n. 5 del 07.06.2018, nel bilancio previsione per il triennio 2018/2020, nel Documento Tecnico di Accompagnamento al Bilancio di Previsione Finanziario per il triennio 2018-2020 e nel Bilancio Gestionale 2018-2020 della Regione Campania.;http://trasparenza.regione.campania.it/PD20180024087_006941930.pdf;50;1;2
701;31/10/2018;Intesa Istituzionale di Programma della Campania. FSC 2000-2006. Iscrizione, ai sensi dell'art. 11, comma 4, lett. a) del Regolamento di Contabilita' regionale n. 5 del 07.06.2018, nel bilancio previsione per il triennio 2018/2020, nel Documento Tecnico di Accompagnamento al Bilancio di Previsione Finanziario per il triennio 2018-2020 e nel Bilancio Gestionale 2018-2020 della Regione Campania.;http://trasparenza.regione.campania.it/TRASP_DG20180000701ver03.pdf;50;1;2
702;31/10/2018;Proposta al Consiglio Regionale di Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73, comma 1, lettera a) del decreto legislativo 23 giugno 2011, n. 118.;http://casadivetro.regione.campania.it/CASA_DG20180000702ver03.pdf;50;9;0
702;31/10/2018;Proposta al Consiglio Regionale di Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73, comma 1, lettera a) del decreto legislativo 23 giugno 2011, n. 118.;http://casadivetro.regione.campania.it/PD20180011077_006941984.pdf;50;9;0
702;31/10/2018;Proposta al Consiglio Regionale di Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73, comma 1, lettera a) del decreto legislativo 23 giugno 2011, n. 118.;http://casadivetro.regione.campania.it/PD20180011077_006941985.pdf;50;9;0
702;31/10/2018;Proposta al Consiglio Regionale di Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73, comma 1, lettera a) del decreto legislativo 23 giugno 2011, n. 118.;http://casadivetro.regione.campania.it/PD20180011077_006941986.pdf;50;9;0
702;31/10/2018;Proposta al Consiglio Regionale di Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73, comma 1, lettera a) del decreto legislativo 23 giugno 2011, n. 118.;http://casadivetro.regione.campania.it/PD20180011077_006941987.pdf;50;9;0
702;31/10/2018;Proposta al Consiglio Regionale di Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73, comma 1, lettera a) del decreto legislativo 23 giugno 2011, n. 118.;http://casadivetro.regione.campania.it/PD20180011077_006941988.pdf;50;9;0
702;31/10/2018;Proposta al Consiglio Regionale di Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73, comma 1, lettera a) del decreto legislativo 23 giugno 2011, n. 118.;http://casadivetro.regione.campania.it/PD20180011077_006941989.pdf;50;9;0
702;31/10/2018;Proposta al Consiglio Regionale di Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73, comma 1, lettera a) del decreto legislativo 23 giugno 2011, n. 118.;http://casadivetro.regione.campania.it/PD20180011077_006941991.pdf;50;9;0
702;31/10/2018;Proposta al Consiglio Regionale di Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73, comma 1, lettera a) del decreto legislativo 23 giugno 2011, n. 118.;http://casadivetro.regione.campania.it/PD20180011077_006941993.pdf;50;9;0
702;31/10/2018;Proposta al Consiglio Regionale di Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73, comma 1, lettera a) del decreto legislativo 23 giugno 2011, n. 118.;http://casadivetro.regione.campania.it/PD20180011077_006941994.pdf;50;9;0
702;31/10/2018;Proposta al Consiglio Regionale di Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73, comma 1, lettera a) del decreto legislativo 23 giugno 2011, n. 118.;http://casadivetro.regione.campania.it/PD20180011077_006941995.pdf;50;9;0
702;31/10/2018;Proposta al Consiglio Regionale di Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73, comma 1, lettera a) del decreto legislativo 23 giugno 2011, n. 118.;http://casadivetro.regione.campania.it/PD20180011077_006941996.pdf;50;9;0
702;31/10/2018;Proposta al Consiglio Regionale di Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73, comma 1, lettera a) del decreto legislativo 23 giugno 2011, n. 118.;http://casadivetro.regione.campania.it/PD20180011077_006942001.pdf;50;9;0
702;31/10/2018;Proposta al Consiglio Regionale di Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73, comma 1, lettera a) del decreto legislativo 23 giugno 2011, n. 118.;http://casadivetro.regione.campania.it/PD20180011077_006942002.pdf;50;9;0
702;31/10/2018;Proposta al Consiglio Regionale di Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73, comma 1, lettera a) del decreto legislativo 23 giugno 2011, n. 118.;http://casadivetro.regione.campania.it/PD20180011077_006942003.pdf;50;9;0
702;31/10/2018;Proposta al Consiglio Regionale di Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73, comma 1, lettera a) del decreto legislativo 23 giugno 2011, n. 118.;http://casadivetro.regione.campania.it/PD20180011077_006942004.pdf;50;9;0
702;31/10/2018;Proposta al Consiglio Regionale di Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73, comma 1, lettera a) del decreto legislativo 23 giugno 2011, n. 118.;http://casadivetro.regione.campania.it/PD20180011077_006942036.pdf;50;9;0
702;31/10/2018;Proposta al Consiglio Regionale di Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73, comma 1, lettera a) del decreto legislativo 23 giugno 2011, n. 118.;http://casadivetro.regione.campania.it/PD20180011077_006942038.pdf;50;9;0
702;31/10/2018;Proposta al Consiglio Regionale di Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73, comma 1, lettera a) del decreto legislativo 23 giugno 2011, n. 118.;http://casadivetro.regione.campania.it/PD20180011077_006942048.pdf;50;9;0
702;31/10/2018;Proposta al Consiglio Regionale di Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73, comma 1, lettera a) del decreto legislativo 23 giugno 2011, n. 118.;http://casadivetro.regione.campania.it/PD20180011077_006942049.pdf;50;9;0
702;31/10/2018;Proposta al Consiglio Regionale di Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73, comma 1, lettera a) del decreto legislativo 23 giugno 2011, n. 118.;http://casadivetro.regione.campania.it/PD20180011077_006942050.pdf;50;9;0
702;31/10/2018;Proposta al Consiglio Regionale di Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73, comma 1, lettera a) del decreto legislativo 23 giugno 2011, n. 118.;http://casadivetro.regione.campania.it/PD20180011077_006942051.pdf;50;9;0
702;31/10/2018;Proposta al Consiglio Regionale di Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73, comma 1, lettera a) del decreto legislativo 23 giugno 2011, n. 118.;http://casadivetro.regione.campania.it/PD20180011077_006942054.pdf;50;9;0
702;31/10/2018;Proposta al Consiglio Regionale di Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73, comma 1, lettera a) del decreto legislativo 23 giugno 2011, n. 118.;http://casadivetro.regione.campania.it/PD20180011077_006942055.pdf;50;9;0
702;31/10/2018;Proposta al Consiglio Regionale di Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73, comma 1, lettera a) del decreto legislativo 23 giugno 2011, n. 118.;http://casadivetro.regione.campania.it/PD20180011077_006942062.pdf;50;9;0
702;31/10/2018;Proposta al Consiglio Regionale di Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73, comma 1, lettera a) del decreto legislativo 23 giugno 2011, n. 118.;http://casadivetro.regione.campania.it/PD20180011077_006942063.pdf;50;9;0
702;31/10/2018;Proposta al Consiglio Regionale di Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73, comma 1, lettera a) del decreto legislativo 23 giugno 2011, n. 118.;http://casadivetro.regione.campania.it/PD20180011077_006942064.pdf;50;9;0
702;31/10/2018;Proposta al Consiglio Regionale di Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73, comma 1, lettera a) del decreto legislativo 23 giugno 2011, n. 118.;http://casadivetro.regione.campania.it/PD20180011077_006942065.pdf;50;9;0
702;31/10/2018;Proposta al Consiglio Regionale di Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73, comma 1, lettera a) del decreto legislativo 23 giugno 2011, n. 118.;http://casadivetro.regione.campania.it/PD20180011077_006942074.pdf;50;9;0
702;31/10/2018;Proposta al Consiglio Regionale di Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73, comma 1, lettera a) del decreto legislativo 23 giugno 2011, n. 118.;http://casadivetro.regione.campania.it/PD20180011077_006942075.pdf;50;9;0
702;31/10/2018;Proposta al Consiglio Regionale di Disegno di Legge per il riconoscimento della legittimita' di debiti fuori bilancio ai sensi dell'art. 73, comma 1, lettera a) del decreto legislativo 23 giugno 2011, n. 118.;http://casadivetro.regione.campania.it/PD20180011077_006942076.pdf;50;9;0
